Time of Call,API Code,App Name,call_count
2024-05-30,A21,Twitter (X),17
2024-05-31,A21,Confluence,16
2024-06-01,A21,Amazon,7
2024-06-02,A21,Amazon Pay,18
2024-06-03,A21,Jira,8
2024-06-04,A21,GitLab,16
2024-06-05,A21,Paytm,10
2024-06-06,A21,Confluence,7
2024-06-07,A21,GitHub,20
2024-06-08,A21,Confluence,15
2024-06-09,A21,Amazon Pay,20
2024-06-10,A21,AWS,14
2024-06-11,A21,Microsoft Azure,15
2024-06-12,A21,GitLab,17
2024-06-13,A21,Amazon,19
2024-06-14,A21,Facebook,15
2024-06-15,A21,GitHub,23
2024-06-16,A21,Uber,7
2024-06-17,A21,AWS,13
2024-06-18,A21,Google,16
2024-06-19,A21,GitHub,14
2024-06-20,A21,Netflix,18
2024-06-21,A21,Instagram,11
2024-06-22,A21,Amazon,9
2024-06-23,A21,Snapchat,16
2024-06-24,A21,PhonePe,16
2024-06-25,A21,Google Cloud,24
2024-06-26,A21,Zoom,13
2024-06-27,A21,Facebook,21
2024-06-28,A21,Microsoft Azure,25
2024-06-29,A21,iCloud,25
2024-06-30,A21,Amazon,11
2024-07-01,A21,Twitter (X),12
2024-07-02,A21,Microsoft Azure,17
2024-07-03,A21,Confluence,20
2024-07-04,A21,Amazon,17
2024-07-05,A21,YouTube,17
2024-07-06,A21,Hotstar,16
2024-07-07,A21,Spotify,11
2024-07-08,A21,OpenAI,12
2024-07-09,A21,Dropbox,19
2024-07-10,A21,Swiggy,14
2024-07-11,A21,Dropbox,13
2024-07-12,A21,AWS,10
2024-07-13,A21,Amazon,9
2024-07-14,A21,GitHub,21
2024-07-15,A21,Amazon,15
2024-07-16,A21,PhonePe,12
2024-07-17,A21,Flipkart,14
2024-07-18,A21,WhatsApp,11
2024-07-19,A21,Jira,15
2024-07-20,A21,Spotify,19
2024-07-21,A21,GitLab,12
2024-07-22,A21,PayPal,9
2024-07-23,A21,iCloud,19
2024-07-24,A21,Dropbox,12
2024-07-25,A21,Ola,18
2024-07-26,A21,Jira,12
2024-07-27,A21,LinkedIn,8
2024-07-28,A21,Zoho,18
2024-07-29,A21,Google Pay,12
2024-07-30,A21,Google Cloud,24
2024-07-31,A21,Uber,13
2024-08-01,A21,Hotstar,13
2024-08-02,A21,Stripe,12
2024-08-03,A21,Hotstar,18
2024-08-04,A21,Flipkart,11
2024-08-05,A21,Google Cloud,17
2024-08-06,A21,Zoho,15
2024-08-07,A21,Confluence,16
2024-08-08,A21,Razorpay,14
2024-08-09,A21,Dropbox,14
2024-08-10,A21,Google Cloud,15
2024-08-11,A21,Confluence,8
2024-08-12,A21,Facebook,11
2024-08-13,A21,Facebook,11
2024-08-14,A21,Spotify,21
2024-08-15,A21,Stripe,14
2024-08-16,A21,Amazon Pay,21
2024-08-17,A21,Freshdesk,10
2024-08-18,A21,Google,17
2024-08-19,A21,Flipkart,10
2024-08-20,A21,Hotstar,12
2024-08-21,A21,Twitter (X),13
2024-08-22,A21,WhatsApp,19
2024-08-23,A21,LinkedIn,11
2024-08-24,A21,Confluence,14
2024-08-25,A21,Ola,15
2024-08-26,A21,Amazon Pay,18
2024-08-27,A21,Paytm,19
2024-08-28,A21,Amazon,12
2024-08-29,A21,GitHub,11
2024-08-30,A21,Stripe,16
2024-08-31,A21,Jira,10
2024-09-01,A21,Amazon,20
2024-09-02,A21,iCloud,20
2024-09-03,A21,Flipkart,13
2024-09-04,A21,Facebook,15
2024-09-05,A21,AWS,16
2024-09-06,A21,Amazon Pay,9
2024-09-07,A21,Facebook,15
2024-09-08,A21,Flipkart,16
2024-09-09,A21,Confluence,17
2024-09-10,A21,YouTube,11
2024-09-11,A21,Hotstar,21
2024-09-12,A21,Google,14
2024-09-13,A21,AWS,15
2024-09-14,A21,GitHub,18
2024-09-15,A21,Jira,15
2024-09-16,A21,Hotstar,18
2024-09-17,A21,AWS,20
2024-09-18,A21,Freshdesk,13
2024-09-19,A21,Hotstar,13
2024-09-20,A21,Google Pay,20
2024-09-21,A21,Flipkart,13
2024-09-22,A21,Freshdesk,21
2024-09-23,A21,Netflix,17
2024-09-24,A21,Microsoft Teams,15
2024-09-25,A21,Salesforce,19
2024-09-26,A21,Salesforce,14
2024-09-27,A21,Uber,12
2024-09-28,A21,Amazon Pay,16
2024-09-29,A21,iCloud,12
2024-09-30,A21,Dropbox,14
2024-10-01,A21,Google Pay,18
2024-10-02,A21,Amazon Pay,14
2024-10-03,A21,Amazon Pay,11
2024-10-04,A21,Hotstar,8
2024-10-05,A21,AWS,18
2024-10-06,A21,Netflix,10
2024-10-07,A21,Facebook,19
2024-10-08,A21,Amazon,7
2024-10-09,A21,AWS,21
2024-10-10,A21,Facebook,23
2024-10-11,A21,Confluence,11
2024-10-12,A21,Amazon Pay,15
2024-10-13,A21,AWS,16
2024-10-14,A21,AWS,18
2024-10-15,A21,Confluence,13
2024-10-16,A21,Zomato,14
2024-10-17,A21,Microsoft Teams,12
2024-10-18,A21,Dropbox,11
2024-10-19,A21,Spotify,12
2024-10-20,A21,Paytm,14
2024-10-21,A21,Instagram,15
2024-10-22,A21,Confluence,7
2024-10-23,A21,Slack,11
2024-10-24,A21,Snapchat,12
2024-10-25,A21,AWS,16
2024-10-26,A21,Slack,12
2024-10-27,A21,Instagram,20
2024-10-28,A21,Facebook,14
2024-10-29,A21,Amazon Pay,18
2024-10-30,A21,OpenAI,15
2024-10-31,A21,Snapchat,17
2024-11-01,A21,Amazon,21
2024-11-02,A21,Amazon Pay,22
2024-11-03,A21,Google Pay,15
2024-11-04,A21,OpenAI,7
2024-11-05,A21,Instagram,17
2024-11-06,A21,Hotstar,13
2024-11-07,A21,Twitter (X),13
2024-11-08,A21,Confluence,16
2024-11-09,A21,LinkedIn,15
2024-11-10,A21,Confluence,21
2024-11-11,A21,Twitter (X),16
2024-11-12,A21,PayPal,12
2024-11-13,A21,Spotify,16
2024-11-14,A21,Google Pay,12
2024-11-15,A21,Flipkart,16
2024-11-16,A21,Jira,13
2024-11-17,A21,Ola,20
2024-11-18,A21,Google,13
2024-11-19,A21,Microsoft Teams,20
2024-11-20,A21,Freshdesk,20
2024-11-21,A21,Amazon,12
2024-11-22,A21,Dropbox,18
2024-11-23,A21,Flipkart,16
2024-11-24,A21,Google Cloud,15
2024-11-25,A21,OpenAI,24
2024-11-26,A21,Google Pay,15
2024-11-27,A21,Confluence,17
2024-11-28,A21,Hotstar,10
2024-11-29,A21,Freshdesk,19
2024-11-30,A21,Amazon,19
2024-12-01,A21,AWS,15
2024-12-02,A21,Ola,12
2024-12-03,A21,iCloud,9
2024-12-04,A21,GitHub,13
2024-12-05,A21,AWS,16
2024-12-06,A21,Google,14
2024-12-07,A21,Amazon Pay,17
2024-12-08,A21,OpenAI,16
2024-12-09,A21,Amazon,16
2024-12-10,A21,Ola,10
2024-12-11,A21,LinkedIn,19
2024-12-12,A21,Swiggy,11
2024-12-13,A21,Stripe,17
2024-12-14,A21,Razorpay,11
2024-12-15,A21,Zoho,13
2024-12-16,A21,Flipkart,11
2024-12-17,A21,Zoho,14
2024-12-18,A21,PayPal,13
2024-12-19,A21,Microsoft Azure,20
2024-12-20,A21,AWS,16
2024-12-21,A21,Snapchat,13
2024-12-22,A21,Facebook,15
2024-12-23,A21,GitHub,17
2024-12-24,A21,PayPal,15
2024-12-25,A21,Amazon,15
2024-12-26,A21,Microsoft Teams,19
2024-12-27,A21,Google Pay,16
2024-12-28,A21,Flipkart,15
2024-12-29,A21,AWS,17
2024-12-30,A21,Amazon Pay,22
2024-12-31,A21,WhatsApp,12
2025-01-01,A21,Paytm,21
2025-01-02,A21,Swiggy,18
2025-01-03,A21,Freshdesk,12
2025-01-04,A21,Microsoft Teams,12
2025-01-05,A21,Instagram,10
2025-01-06,A21,Amazon,22
2025-01-07,A21,Amazon,7
2025-01-08,A21,Freshdesk,12
2025-01-09,A21,GitHub,18
2025-01-10,A21,Snapchat,17
2025-01-11,A21,Google Pay,8
2025-01-12,A21,Flipkart,13
2025-01-13,A21,Snapchat,18
2025-01-14,A21,AWS,20
2025-01-15,A21,AWS,22
2025-01-16,A21,Microsoft Teams,18
2025-01-17,A21,Google Pay,14
2025-01-18,A21,Freshdesk,16
2025-01-19,A21,Amazon,26
2025-01-20,A21,PayPal,13
2025-01-21,A21,Paytm,12
2025-01-22,A21,Microsoft Azure,20
2025-01-23,A21,GitHub,14
2025-01-24,A21,Freshdesk,16
2025-01-25,A21,Spotify,14
2025-01-26,A21,WhatsApp,17
2025-01-27,A21,PayPal,11
2025-01-28,A21,Google Pay,14
2025-01-29,A21,Amazon,13
2025-01-30,A21,YouTube,14
2025-01-31,A21,Confluence,13
2025-02-01,A21,GitLab,15
2025-02-02,A21,Google,21
2025-02-03,A21,PhonePe,11
2025-02-04,A21,Dropbox,9
2025-02-05,A21,OpenAI,12
2025-02-06,A21,Flipkart,19
2025-02-07,A21,Flipkart,18
2025-02-08,A21,Freshdesk,18
2025-02-09,A21,Amazon Pay,15
2025-02-10,A21,Confluence,7
2025-02-11,A21,Confluence,10
2025-02-12,A21,Flipkart,15
2025-02-13,A21,Dropbox,19
2025-02-14,A21,Ola,13
2025-02-15,A21,AWS,16
2025-02-16,A21,Dropbox,11
2025-02-17,A21,GitHub,12
2025-02-18,A21,Google Pay,12
2025-02-19,A21,Amazon Pay,16
2025-02-20,A21,Amazon Pay,8
2025-02-21,A21,Google Pay,14
2025-02-22,A21,Jira,13
2025-02-23,A21,Swiggy,15
2025-02-24,A21,AWS,7
2025-02-25,A21,Ola,17
2025-02-26,A21,Amazon,8
2025-02-27,A21,Instagram,9
2025-02-28,A21,Google Pay,14
2025-03-01,A21,Hotstar,15
2025-03-02,A21,Dropbox,14
2025-03-03,A21,GitLab,20
2025-03-04,A21,AWS,10
2025-03-05,A21,OpenAI,16
2025-03-06,A21,Freshdesk,12
2025-03-07,A21,Slack,9
2025-03-08,A21,Confluence,16
2025-03-09,A21,Confluence,12
2025-03-10,A21,Dropbox,12
2025-03-11,A21,Dropbox,9
2025-03-12,A21,Paytm,12
2025-03-13,A21,GitLab,13
2025-03-14,A21,Confluence,15
2025-03-15,A21,Amazon Pay,20
2025-03-16,A21,Stripe,16
2025-03-17,A21,Microsoft Azure,15
2025-03-18,A21,AWS,18
2025-03-19,A21,Hotstar,11
2025-03-20,A21,Facebook,13
2025-03-21,A21,PhonePe,16
2025-03-22,A21,Instagram,15
2025-03-23,A21,Microsoft Teams,16
2025-03-24,A21,Confluence,16
2025-03-25,A21,Google,17
2025-03-26,A21,GitHub,15
2025-03-27,A21,AWS,20
2025-03-28,A21,Spotify,15
2025-03-29,A21,AWS,17
2025-03-30,A21,Amazon Pay,15
2025-03-31,A21,Zomato,13
2025-04-01,A21,Confluence,10
2025-04-02,A21,AWS,15
2025-04-03,A21,Dropbox,21
2025-04-04,A21,GitLab,20
2025-04-05,A21,Zoom,15
