Time of Call,API Code,App Name,call_count
2023-07-20,A7,Amazon Pay,16
2023-07-21,A7,Netflix,12
2023-07-22,A7,Facebook,11
2023-07-23,A7,Amazon,9
2023-07-24,A7,Facebook,9
2023-07-25,A7,Facebook,14
2023-07-26,A7,Microsoft Teams,10
2023-07-27,A7,Amazon,11
2023-07-28,A7,Amazon Pay,17
2023-07-29,A7,Microsoft Teams,19
2023-07-30,A7,Dropbox,15
2023-07-31,A7,Jira,15
2023-08-01,A7,GitHub,18
2023-08-02,A7,Microsoft Teams,4
2023-08-03,A7,Freshdesk,16
2023-08-04,A7,AWS,11
2023-08-05,A7,Confluence,16
2023-08-06,A7,Netflix,9
2023-08-07,A7,Google Pay,16
2023-08-08,A7,Confluence,15
2023-08-09,A7,Hotstar,17
2023-08-10,A7,Uber,14
2023-08-11,A7,Hotstar,10
2023-08-12,A7,Paytm,21
2023-08-13,A7,Dropbox,17
2023-08-14,A7,AWS,20
2023-08-15,A7,Dropbox,16
2023-08-16,A7,Zoom,13
2023-08-17,A7,Stripe,17
2023-08-18,A7,Dropbox,20
2023-08-19,A7,AWS,10
2023-08-20,A7,OpenAI,15
2023-08-21,A7,Flipkart,14
2023-08-22,A7,Slack,20
2023-08-23,A7,YouTube,11
2023-08-24,A7,PayPal,15
2023-08-25,A7,Amazon,17
2023-08-26,A7,Facebook,15
2023-08-27,A7,Google Pay,15
2023-08-28,A7,Zoho,17
2023-08-29,A7,PhonePe,12
2023-08-30,A7,GitLab,9
2023-08-31,A7,Zoom,22
2023-09-01,A7,Twitter (X),14
2023-09-02,A7,Stripe,21
2023-09-03,A7,Razorpay,17
2023-09-04,A7,Netflix,17
2023-09-05,A7,LinkedIn,15
2023-09-06,A7,Amazon,14
2023-09-07,A7,Instagram,21
2023-09-08,A7,Facebook,21
2023-09-09,A7,AWS,14
2023-09-10,A7,Amazon,16
2023-09-11,A7,Amazon,19
2023-09-12,A7,Microsoft Azure,10
2023-09-13,A7,Flipkart,21
2023-09-14,A7,Amazon,18
2023-09-15,A7,Google,13
2023-09-16,A7,AWS,17
2023-09-17,A7,PayPal,23
2023-09-18,A7,Confluence,5
2023-09-19,A7,Jira,17
2023-09-20,A7,Amazon Pay,8
2023-09-21,A7,Swiggy,24
2023-09-22,A7,Dropbox,17
2023-09-23,A7,Snapchat,16
2023-09-24,A7,Twitter (X),24
2023-09-25,A7,Freshdesk,13
2023-09-26,A7,Google Pay,22
2023-09-27,A7,Stripe,17
2023-09-28,A7,Snapchat,15
2023-09-29,A7,Ola,22
2023-09-30,A7,LinkedIn,15
2023-10-01,A7,YouTube,22
2023-10-02,A7,Confluence,17
2023-10-03,A7,Amazon Pay,19
2023-10-04,A7,GitHub,14
2023-10-05,A7,AWS,17
2023-10-06,A7,LinkedIn,15
2023-10-07,A7,Zoom,14
2023-10-08,A7,Confluence,15
2023-10-09,A7,Instagram,17
2023-10-10,A7,GitHub,16
2023-10-11,A7,Snapchat,17
2023-10-12,A7,Confluence,17
2023-10-13,A7,GitLab,13
2023-10-14,A7,OpenAI,17
2023-10-15,A7,AWS,19
2023-10-16,A7,WhatsApp,19
2023-10-17,A7,Slack,18
2023-10-18,A7,Google Pay,18
2023-10-19,A7,Netflix,19
2023-10-20,A7,PayPal,10
2023-10-21,A7,Amazon,17
2023-10-22,A7,Hotstar,20
2023-10-23,A7,Facebook,16
2023-10-24,A7,Spotify,14
2023-10-25,A7,Flipkart,15
2023-10-26,A7,Amazon,12
2023-10-27,A7,Amazon Pay,19
2023-10-28,A7,Netflix,19
2023-10-29,A7,AWS,21
2023-10-30,A7,Confluence,16
2023-10-31,A7,Snapchat,15
2023-11-01,A7,Slack,18
2023-11-02,A7,Confluence,14
2023-11-03,A7,Spotify,17
2023-11-04,A7,Jira,12
2023-11-05,A7,Freshdesk,10
2023-11-06,A7,LinkedIn,16
2023-11-07,A7,LinkedIn,10
2023-11-08,A7,Google Pay,9
2023-11-09,A7,Confluence,15
2023-11-10,A7,Jira,12
2023-11-11,A7,Facebook,6
2023-11-12,A7,GitLab,13
2023-11-13,A7,Google,16
2023-11-14,A7,Slack,11
2023-11-15,A7,Microsoft Azure,16
2023-11-16,A7,Google Pay,12
2023-11-17,A7,Amazon Pay,13
2023-11-18,A7,GitLab,16
2023-11-19,A7,GitHub,13
2023-11-20,A7,Confluence,16
2023-11-21,A7,Uber,10
2023-11-22,A7,Twitter (X),14
2023-11-23,A7,Amazon Pay,12
2023-11-24,A7,Flipkart,11
2023-11-25,A7,Microsoft Teams,16
2023-11-26,A7,PhonePe,12
2023-11-27,A7,Dropbox,18
2023-11-28,A7,Ola,12
2023-11-29,A7,Facebook,12
2023-11-30,A7,AWS,18
2023-12-01,A7,Jira,14
2023-12-02,A7,Twitter (X),8
2023-12-03,A7,Swiggy,24
2023-12-04,A7,Microsoft Teams,20
2023-12-05,A7,Snapchat,13
2023-12-06,A7,Freshdesk,14
2023-12-07,A7,Confluence,17
2023-12-08,A7,PayPal,19
2023-12-09,A7,Google,18
2023-12-10,A7,PhonePe,18
2023-12-11,A7,Amazon,18
2023-12-12,A7,Hotstar,9
2023-12-13,A7,Amazon Pay,17
2023-12-14,A7,Snapchat,16
2023-12-15,A7,Confluence,16
2023-12-16,A7,Amazon Pay,9
2023-12-17,A7,Amazon Pay,15
2023-12-18,A7,Amazon Pay,18
2023-12-19,A7,Dropbox,17
2023-12-20,A7,Amazon Pay,14
2023-12-21,A7,Stripe,13
2023-12-22,A7,Amazon,15
2023-12-23,A7,Flipkart,6
2023-12-24,A7,Zoho,17
2023-12-25,A7,Stripe,13
2023-12-26,A7,Hotstar,12
2023-12-27,A7,Freshdesk,16
2023-12-28,A7,Freshdesk,18
2023-12-29,A7,Amazon,15
2023-12-30,A7,Zoom,12
2023-12-31,A7,Dropbox,11
2024-01-01,A7,iCloud,16
2024-01-02,A7,LinkedIn,17
2024-01-03,A7,Dropbox,17
2024-01-04,A7,Swiggy,8
2024-01-05,A7,Freshdesk,15
2024-01-06,A7,Snapchat,14
2024-01-07,A7,Hotstar,8
2024-01-08,A7,GitLab,16
2024-01-09,A7,Hotstar,11
2024-01-10,A7,Amazon,7
2024-01-11,A7,Slack,16
2024-01-12,A7,LinkedIn,16
2024-01-13,A7,Dropbox,21
2024-01-14,A7,Hotstar,20
2024-01-15,A7,Amazon,10
2024-01-16,A7,Amazon,22
2024-01-17,A7,Google Cloud,12
2024-01-18,A7,PayPal,17
2024-01-19,A7,Amazon,15
2024-01-20,A7,Amazon,15
2024-01-21,A7,Facebook,15
2024-01-22,A7,GitLab,19
2024-01-23,A7,Facebook,12
2024-01-24,A7,Amazon Pay,13
2024-01-25,A7,Amazon,18
2024-01-26,A7,Amazon,11
2024-01-27,A7,GitHub,10
2024-01-28,A7,Flipkart,16
2024-01-29,A7,Uber,13
2024-01-30,A7,Salesforce,18
2024-01-31,A7,AWS,19
2024-02-01,A7,Ola,15
2024-02-02,A7,WhatsApp,11
2024-02-03,A7,Amazon,21
2024-02-04,A7,Freshdesk,12
2024-02-05,A7,LinkedIn,19
2024-02-06,A7,Jira,15
2024-02-07,A7,Salesforce,20
2024-02-08,A7,Hotstar,10
2024-02-09,A7,Twitter (X),14
2024-02-10,A7,WhatsApp,15
2024-02-11,A7,Zomato,17
2024-02-12,A7,Facebook,17
2024-02-13,A7,GitHub,18
2024-02-14,A7,Google Cloud,17
2024-02-15,A7,Jira,12
2024-02-16,A7,Instagram,15
2024-02-17,A7,Netflix,13
2024-02-18,A7,Stripe,16
2024-02-19,A7,Google Cloud,11
2024-02-20,A7,Instagram,14
2024-02-21,A7,AWS,17
2024-02-22,A7,Google,17
2024-02-23,A7,Swiggy,13
2024-02-24,A7,Flipkart,16
2024-02-25,A7,Uber,18
2024-02-26,A7,Zoom,14
2024-02-27,A7,Dropbox,8
2024-02-28,A7,Razorpay,16
2024-02-29,A7,Hotstar,18
2024-03-01,A7,Amazon,11
2024-03-02,A7,Freshdesk,14
2024-03-03,A7,Amazon Pay,19
2024-03-04,A7,AWS,13
2024-03-05,A7,Amazon,24
2024-03-06,A7,OpenAI,11
2024-03-07,A7,AWS,15
2024-03-08,A7,Facebook,12
2024-03-09,A7,Salesforce,16
2024-03-10,A7,Microsoft Teams,15
2024-03-11,A7,Freshdesk,17
2024-03-12,A7,Amazon,20
2024-03-13,A7,Amazon Pay,15
2024-03-14,A7,GitLab,10
2024-03-15,A7,Hotstar,15
2024-03-16,A7,OpenAI,24
2024-03-17,A7,GitLab,17
2024-03-18,A7,Ola,19
2024-03-19,A7,Dropbox,18
2024-03-20,A7,Amazon Pay,18
2024-03-21,A7,GitHub,11
2024-03-22,A7,Confluence,18
2024-03-23,A7,Zoom,10
2024-03-24,A7,Freshdesk,11
2024-03-25,A7,YouTube,14
2024-03-26,A7,Confluence,16
2024-03-27,A7,Amazon,12
2024-03-28,A7,WhatsApp,22
2024-03-29,A7,Microsoft Teams,12
2024-03-30,A7,Amazon,11
2024-03-31,A7,LinkedIn,13
2024-04-01,A7,GitHub,15
2024-04-02,A7,Freshdesk,14
2024-04-03,A7,Razorpay,9
2024-04-04,A7,Confluence,13
2024-04-05,A7,Google Cloud,19
2024-04-06,A7,Flipkart,19
2024-04-07,A7,Google Cloud,13
2024-04-08,A7,PhonePe,9
2024-04-09,A7,LinkedIn,13
2024-04-10,A7,Google,11
2024-04-11,A7,Microsoft Azure,11
2024-04-12,A7,Amazon Pay,17
2024-04-13,A7,Amazon,12
2024-04-14,A7,iCloud,10
2024-04-15,A7,AWS,14
2024-04-16,A7,Spotify,16
2024-04-17,A7,Razorpay,13
2024-04-18,A7,Microsoft Teams,13
2024-04-19,A7,GitLab,24
2024-04-20,A7,Instagram,15
2024-04-21,A7,Slack,18
2024-04-22,A7,AWS,10
2024-04-23,A7,Google,15
2024-04-24,A7,Google,16
2024-04-25,A7,Ola,20
2024-04-26,A7,Ola,11
2024-04-27,A7,AWS,8
2024-04-28,A7,GitHub,11
2024-04-29,A7,Flipkart,16
2024-04-30,A7,Stripe,4
2024-05-01,A7,Dropbox,17
2024-05-02,A7,Netflix,17
2024-05-03,A7,Ola,14
2024-05-04,A7,GitHub,18
2024-05-05,A7,WhatsApp,16
2024-05-06,A7,AWS,25
2024-05-07,A7,AWS,16
2024-05-08,A7,PhonePe,15
2024-05-09,A7,Google Cloud,15
2024-05-10,A7,Amazon Pay,13
2024-05-11,A7,Slack,7
2024-05-12,A7,Google Pay,12
2024-05-13,A7,Ola,12
2024-05-14,A7,Google Pay,9
2024-05-15,A7,Uber,14
2024-05-16,A7,Jira,18
2024-05-17,A7,Instagram,16
2024-05-18,A7,Flipkart,19
2024-05-19,A7,Dropbox,18
2024-05-20,A7,Amazon Pay,9
2024-05-21,A7,Zomato,12
2024-05-22,A7,Swiggy,11
2024-05-23,A7,AWS,12
2024-05-24,A7,Snapchat,13
2024-05-25,A7,Dropbox,16
2024-05-26,A7,iCloud,15
2024-05-27,A7,Spotify,15
2024-05-28,A7,Google Cloud,12
2024-05-29,A7,Slack,19
2024-05-30,A7,Confluence,20
2024-05-31,A7,WhatsApp,19
2024-06-01,A7,Hotstar,17
2024-06-02,A7,Google Pay,12
2024-06-03,A7,Facebook,19
2024-06-04,A7,Uber,17
2024-06-05,A7,Hotstar,23
2024-06-06,A7,Amazon,8
2024-06-07,A7,Facebook,12
2024-06-08,A7,Google Pay,13
2024-06-09,A7,Dropbox,16
2024-06-10,A7,Zoho,16
2024-06-11,A7,Flipkart,17
2024-06-12,A7,Freshdesk,17
2024-06-13,A7,AWS,10
2024-06-14,A7,Uber,16
2024-06-15,A7,Jira,26
2024-06-16,A7,GitLab,9
2024-06-17,A7,Amazon Pay,9
2024-06-18,A7,Amazon Pay,14
2024-06-19,A7,OpenAI,15
2024-06-20,A7,Google Pay,18
2024-06-21,A7,Salesforce,16
2024-06-22,A7,Amazon Pay,17
2024-06-23,A7,Jira,14
2024-06-24,A7,Zoho,23
2024-06-25,A7,Flipkart,14
2024-06-26,A7,Dropbox,20
2024-06-27,A7,Amazon,10
2024-06-28,A7,Instagram,18
2024-06-29,A7,WhatsApp,11
2024-06-30,A7,Flipkart,12
2024-07-01,A7,Stripe,27
2024-07-02,A7,Google Pay,15
2024-07-03,A7,Confluence,15
2024-07-04,A7,Dropbox,13
2024-07-05,A7,Microsoft Azure,17
2024-07-06,A7,Amazon Pay,14
2024-07-07,A7,iCloud,11
2024-07-08,A7,PhonePe,12
2024-07-09,A7,GitHub,15
2024-07-10,A7,GitHub,17
2024-07-11,A7,Spotify,13
2024-07-12,A7,GitHub,14
2024-07-13,A7,Google,20
2024-07-14,A7,Amazon Pay,16
2024-07-15,A7,Razorpay,13
2024-07-16,A7,GitHub,17
2024-07-17,A7,Facebook,10
2024-07-18,A7,GitLab,13
2024-07-19,A7,Spotify,20
2024-07-20,A7,Dropbox,17
2024-07-21,A7,Dropbox,6
2024-07-22,A7,AWS,15
2024-07-23,A7,Dropbox,20
2024-07-24,A7,OpenAI,14
2024-07-25,A7,LinkedIn,11
2024-07-26,A7,Confluence,16
2024-07-27,A7,Paytm,14
2024-07-28,A7,Amazon,14
2024-07-29,A7,AWS,16
2024-07-30,A7,Jira,13
2024-07-31,A7,Google Cloud,19
2024-08-01,A7,Microsoft Azure,15
2024-08-02,A7,Twitter (X),19
2024-08-03,A7,Paytm,13
2024-08-04,A7,GitHub,14
2024-08-05,A7,Google Cloud,13
2024-08-06,A7,GitLab,18
2024-08-07,A7,Slack,16
2024-08-08,A7,AWS,16
2024-08-09,A7,Uber,16
2024-08-10,A7,Microsoft Azure,20
2024-08-11,A7,Facebook,18
2024-08-12,A7,Twitter (X),17
2024-08-13,A7,Google,11
2024-08-14,A7,Zoom,21
2024-08-15,A7,Ola,17
2024-08-16,A7,AWS,8
2024-08-17,A7,Microsoft Azure,16
2024-08-18,A7,Paytm,15
2024-08-19,A7,Ola,19
2024-08-20,A7,Zoho,9
2024-08-21,A7,Stripe,14
2024-08-22,A7,Amazon,14
2024-08-23,A7,GitHub,10
2024-08-24,A7,Facebook,15
2024-08-25,A7,Facebook,22
2024-08-26,A7,Paytm,13
2024-08-27,A7,Confluence,20
2024-08-28,A7,Amazon,12
2024-08-29,A7,Google Pay,15
2024-08-30,A7,Amazon Pay,16
2024-08-31,A7,Amazon,9
2024-09-01,A7,Amazon,16
2024-09-02,A7,GitHub,18
2024-09-03,A7,LinkedIn,18
2024-09-04,A7,Ola,18
2024-09-05,A7,Paytm,16
2024-09-06,A7,Facebook,8
2024-09-07,A7,Amazon,7
2024-09-08,A7,Confluence,17
2024-09-09,A7,Paytm,10
2024-09-10,A7,Zoho,19
2024-09-11,A7,GitHub,14
2024-09-12,A7,Salesforce,19
2024-09-13,A7,Amazon Pay,11
2024-09-14,A7,GitLab,16
2024-09-15,A7,Ola,16
2024-09-16,A7,Stripe,15
2024-09-17,A7,Freshdesk,19
2024-09-18,A7,GitHub,11
2024-09-19,A7,Zomato,14
2024-09-20,A7,OpenAI,14
2024-09-21,A7,AWS,13
2024-09-22,A7,GitHub,11
2024-09-23,A7,Google,13
2024-09-24,A7,AWS,8
2024-09-25,A7,Slack,14
2024-09-26,A7,Facebook,15
2024-09-27,A7,AWS,10
2024-09-28,A7,Amazon,14
2024-09-29,A7,Ola,19
2024-09-30,A7,Dropbox,12
2024-10-01,A7,GitHub,17
2024-10-02,A7,Amazon,19
2024-10-03,A7,AWS,19
2024-10-04,A7,Google Pay,12
2024-10-05,A7,Microsoft Teams,19
2024-10-06,A7,PhonePe,9
2024-10-07,A7,Stripe,12
2024-10-08,A7,Microsoft Azure,13
2024-10-09,A7,Microsoft Teams,12
2024-10-10,A7,Amazon Pay,14
2024-10-11,A7,Netflix,13
2024-10-12,A7,AWS,11
2024-10-13,A7,Swiggy,14
2024-10-14,A7,Dropbox,13
2024-10-15,A7,Zoom,16
2024-10-16,A7,Amazon Pay,17
2024-10-17,A7,Stripe,18
2024-10-18,A7,Microsoft Teams,14
2024-10-19,A7,Freshdesk,14
2024-10-20,A7,LinkedIn,16
2024-10-21,A7,Hotstar,21
2024-10-22,A7,AWS,19
2024-10-23,A7,Amazon Pay,11
2024-10-24,A7,Amazon Pay,13
2024-10-25,A7,AWS,16
2024-10-26,A7,GitLab,11
2024-10-27,A7,Instagram,18
2024-10-28,A7,AWS,12
2024-10-29,A7,Amazon,11
2024-10-30,A7,Amazon Pay,18
2024-10-31,A7,Freshdesk,19
2024-11-01,A7,GitLab,14
2024-11-02,A7,Google Pay,17
2024-11-03,A7,AWS,15
2024-11-04,A7,Freshdesk,18
2024-11-05,A7,Hotstar,15
2024-11-06,A7,Flipkart,20
2024-11-07,A7,Dropbox,16
2024-11-08,A7,Dropbox,14
2024-11-09,A7,Instagram,17
2024-11-10,A7,Zoom,10
2024-11-11,A7,Amazon,13
2024-11-12,A7,OpenAI,15
2024-11-13,A7,GitHub,22
2024-11-14,A7,Twitter (X),15
2024-11-15,A7,Swiggy,20
2024-11-16,A7,Salesforce,12
2024-11-17,A7,Swiggy,20
2024-11-18,A7,Google Cloud,13
2024-11-19,A7,LinkedIn,16
2024-11-20,A7,Freshdesk,7
2024-11-21,A7,Microsoft Teams,16
2024-11-22,A7,LinkedIn,11
2024-11-23,A7,OpenAI,12
2024-11-24,A7,Google Cloud,16
2024-11-25,A7,Confluence,10
2024-11-26,A7,Instagram,12
2024-11-27,A7,AWS,16
2024-11-28,A7,GitLab,15
2024-11-29,A7,LinkedIn,14
2024-11-30,A7,Confluence,21
2024-12-01,A7,Zoho,11
2024-12-02,A7,GitHub,19
2024-12-03,A7,Ola,13
2024-12-04,A7,Google Cloud,11
2024-12-05,A7,WhatsApp,17
2024-12-06,A7,Amazon,15
2024-12-07,A7,GitHub,19
2024-12-08,A7,Google Cloud,16
2024-12-09,A7,Flipkart,16
2024-12-10,A7,Dropbox,12
2024-12-11,A7,Paytm,17
2024-12-12,A7,YouTube,11
2024-12-13,A7,Amazon,11
2024-12-14,A7,AWS,10
2024-12-15,A7,AWS,14
2024-12-16,A7,Google Pay,24
2024-12-17,A7,Slack,12
2024-12-18,A7,GitHub,14
2024-12-19,A7,Freshdesk,20
2024-12-20,A7,WhatsApp,11
2024-12-21,A7,GitLab,14
2024-12-22,A7,GitHub,20
2024-12-23,A7,Salesforce,13
2024-12-24,A7,Spotify,12
2024-12-25,A7,Amazon,12
2024-12-26,A7,Freshdesk,13
2024-12-27,A7,Hotstar,15
2024-12-28,A7,Jira,20
2024-12-29,A7,Amazon Pay,18
2024-12-30,A7,Dropbox,8
2024-12-31,A7,Dropbox,20
2025-01-01,A7,GitLab,12
2025-01-02,A7,Confluence,21
2025-01-03,A7,Hotstar,25
2025-01-04,A7,LinkedIn,15
2025-01-05,A7,Confluence,20
2025-01-06,A7,LinkedIn,17
2025-01-07,A7,Amazon Pay,10
2025-01-08,A7,LinkedIn,22
2025-01-09,A7,Netflix,15
2025-01-10,A7,Jira,20
2025-01-11,A7,GitLab,18
2025-01-12,A7,Microsoft Teams,15
2025-01-13,A7,iCloud,20
2025-01-14,A7,Flipkart,10
2025-01-15,A7,OpenAI,11
2025-01-16,A7,AWS,9
2025-01-17,A7,OpenAI,20
2025-01-18,A7,Amazon Pay,12
2025-01-19,A7,OpenAI,14
2025-01-20,A7,Google Cloud,21
2025-01-21,A7,Google,8
2025-01-22,A7,Flipkart,16
2025-01-23,A7,Google,13
2025-01-24,A7,Flipkart,15
2025-01-25,A7,Flipkart,15
2025-01-26,A7,Amazon,16
2025-01-27,A7,Google Cloud,9
2025-01-28,A7,GitHub,12
2025-01-29,A7,Netflix,21
2025-01-30,A7,Amazon Pay,8
2025-01-31,A7,AWS,17
2025-02-01,A7,Flipkart,18
2025-02-02,A7,PhonePe,16
2025-02-03,A7,PayPal,13
2025-02-04,A7,Salesforce,15
2025-02-05,A7,Ola,10
2025-02-06,A7,Zoom,15
2025-02-07,A7,Snapchat,15
2025-02-08,A7,Zoho,15
2025-02-09,A7,Confluence,9
2025-02-10,A7,Amazon,8
2025-02-11,A7,Dropbox,12
2025-02-12,A7,Confluence,12
2025-02-13,A7,Razorpay,10
2025-02-14,A7,Zoom,10
2025-02-15,A7,Confluence,12
2025-02-16,A7,Dropbox,8
2025-02-17,A7,AWS,14
2025-02-18,A7,Netflix,21
2025-02-19,A7,AWS,11
2025-02-20,A7,Amazon Pay,10
2025-02-21,A7,AWS,10
2025-02-22,A7,Amazon,10
2025-02-23,A7,Uber,9
2025-02-24,A7,Amazon,17
2025-02-25,A7,Hotstar,13
2025-02-26,A7,Flipkart,14
2025-02-27,A7,YouTube,14
2025-02-28,A7,AWS,17
2025-03-01,A7,Flipkart,15
2025-03-02,A7,Paytm,13
2025-03-03,A7,Facebook,17
2025-03-04,A7,Salesforce,17
2025-03-05,A7,Dropbox,11
2025-03-06,A7,Spotify,12
2025-03-07,A7,Google,14
2025-03-08,A7,YouTube,10
2025-03-09,A7,Google Cloud,18
2025-03-10,A7,AWS,17
2025-03-11,A7,Hotstar,14
2025-03-12,A7,Amazon Pay,10
2025-03-13,A7,AWS,9
2025-03-14,A7,Salesforce,16
2025-03-15,A7,Spotify,14
2025-03-16,A7,LinkedIn,9
2025-03-17,A7,Google Pay,11
2025-03-18,A7,GitLab,13
2025-03-19,A7,Facebook,13
2025-03-20,A7,Amazon Pay,12
2025-03-21,A7,GitLab,16
2025-03-22,A7,Snapchat,14
2025-03-23,A7,Amazon Pay,17
2025-03-24,A7,Confluence,18
2025-03-25,A7,YouTube,9
2025-03-26,A7,WhatsApp,5
2025-03-27,A7,Google Pay,16
2025-03-28,A7,Microsoft Azure,13
2025-03-29,A7,Amazon Pay,12
2025-03-30,A7,Jira,15
2025-03-31,A7,YouTube,11
2025-04-01,A7,Instagram,14
2025-04-02,A7,iCloud,14
2025-04-03,A7,AWS,16
2025-04-04,A7,YouTube,18
