Time of Call,API Code,App Name,call_count
2024-03-22,A18,Stripe,22
2024-03-23,A18,Amazon Pay,20
2024-03-24,A18,LinkedIn,11
2024-03-25,A18,Dropbox,12
2024-03-26,A18,GitHub,18
2024-03-27,A18,Google Cloud,17
2024-03-28,A18,Flipkart,13
2024-03-29,A18,Snapchat,13
2024-03-30,A18,Freshdesk,21
2024-03-31,A18,LinkedIn,13
2024-04-01,A18,Facebook,22
2024-04-02,A18,Netflix,9
2024-04-03,A18,Swiggy,13
2024-04-04,A18,PayPal,16
2024-04-05,A18,Twitter (X),11
2024-04-06,A18,GitLab,12
2024-04-07,A18,Google,18
2024-04-08,A18,Flipkart,16
2024-04-09,A18,Dropbox,13
2024-04-10,A18,YouTube,15
2024-04-11,A18,AWS,13
2024-04-12,A18,AWS,16
2024-04-13,A18,Amazon,15
2024-04-14,A18,Microsoft Teams,21
2024-04-15,A18,AWS,12
2024-04-16,A18,Google Cloud,21
2024-04-17,A18,AWS,16
2024-04-18,A18,GitHub,20
2024-04-19,A18,Spotify,19
2024-04-20,A18,GitHub,14
2024-04-21,A18,Zomato,11
2024-04-22,A18,GitLab,19
2024-04-23,A18,GitHub,13
2024-04-24,A18,Dropbox,21
2024-04-25,A18,Microsoft Azure,18
2024-04-26,A18,Microsoft Teams,15
2024-04-27,A18,Ola,19
2024-04-28,A18,Stripe,20
2024-04-29,A18,OpenAI,10
2024-04-30,A18,Amazon Pay,20
2024-05-01,A18,Confluence,18
2024-05-02,A18,Google Pay,16
2024-05-03,A18,PhonePe,11
2024-05-04,A18,Ola,15
2024-05-05,A18,WhatsApp,13
2024-05-06,A18,Dropbox,18
2024-05-07,A18,AWS,15
2024-05-08,A18,Flipkart,12
2024-05-09,A18,Jira,10
2024-05-10,A18,Freshdesk,17
2024-05-11,A18,Zoho,17
2024-05-12,A18,Spotify,12
2024-05-13,A18,Microsoft Azure,16
2024-05-14,A18,iCloud,9
2024-05-15,A18,Facebook,11
2024-05-16,A18,Amazon Pay,17
2024-05-17,A18,Flipkart,13
2024-05-18,A18,Facebook,12
2024-05-19,A18,GitLab,14
2024-05-20,A18,GitHub,12
2024-05-21,A18,AWS,13
2024-05-22,A18,Instagram,12
2024-05-23,A18,LinkedIn,9
2024-05-24,A18,Google,18
2024-05-25,A18,Google,18
2024-05-26,A18,Dropbox,19
2024-05-27,A18,Hotstar,15
2024-05-28,A18,Dropbox,15
2024-05-29,A18,Facebook,10
2024-05-30,A18,Facebook,19
2024-05-31,A18,Ola,19
2024-06-01,A18,Confluence,9
2024-06-02,A18,Google,18
2024-06-03,A18,Twitter (X),28
2024-06-04,A18,Amazon,17
2024-06-05,A18,Ola,18
2024-06-06,A18,Confluence,11
2024-06-07,A18,Freshdesk,13
2024-06-08,A18,Freshdesk,12
2024-06-09,A18,Amazon,15
2024-06-10,A18,GitHub,17
2024-06-11,A18,Ola,14
2024-06-12,A18,Instagram,21
2024-06-13,A18,Freshdesk,13
2024-06-14,A18,WhatsApp,17
2024-06-15,A18,Flipkart,13
2024-06-16,A18,Spotify,11
2024-06-17,A18,Amazon,12
2024-06-18,A18,Google Pay,8
2024-06-19,A18,Amazon,17
2024-06-20,A18,Microsoft Teams,17
2024-06-21,A18,Freshdesk,14
2024-06-22,A18,Google Pay,14
2024-06-23,A18,Amazon,16
2024-06-24,A18,Jira,12
2024-06-25,A18,AWS,10
2024-06-26,A18,Microsoft Teams,11
2024-06-27,A18,Twitter (X),8
2024-06-28,A18,Confluence,17
2024-06-29,A18,Dropbox,20
2024-06-30,A18,AWS,19
2024-07-01,A18,Amazon Pay,19
2024-07-02,A18,Google,19
2024-07-03,A18,Freshdesk,14
2024-07-04,A18,YouTube,17
2024-07-05,A18,Google Cloud,16
2024-07-06,A18,Flipkart,14
2024-07-07,A18,AWS,13
2024-07-08,A18,Slack,16
2024-07-09,A18,Uber,17
2024-07-10,A18,AWS,11
2024-07-11,A18,Dropbox,12
2024-07-12,A18,Zoom,19
2024-07-13,A18,Swiggy,16
2024-07-14,A18,GitHub,15
2024-07-15,A18,Google Pay,12
2024-07-16,A18,Hotstar,15
2024-07-17,A18,Stripe,11
2024-07-18,A18,Instagram,8
2024-07-19,A18,Google Cloud,17
2024-07-20,A18,Freshdesk,19
2024-07-21,A18,Hotstar,18
2024-07-22,A18,Dropbox,21
2024-07-23,A18,Ola,14
2024-07-24,A18,Google,10
2024-07-25,A18,Google Cloud,16
2024-07-26,A18,Razorpay,12
2024-07-27,A18,AWS,14
2024-07-28,A18,Snapchat,16
2024-07-29,A18,AWS,11
2024-07-30,A18,WhatsApp,11
2024-07-31,A18,Microsoft Teams,15
2024-08-01,A18,Zoom,11
2024-08-02,A18,Facebook,13
2024-08-03,A18,Facebook,16
2024-08-04,A18,Ola,8
2024-08-05,A18,Amazon Pay,6
2024-08-06,A18,AWS,10
2024-08-07,A18,Facebook,19
2024-08-08,A18,Confluence,9
2024-08-09,A18,Amazon,10
2024-08-10,A18,Instagram,11
2024-08-11,A18,Freshdesk,26
2024-08-12,A18,Jira,14
2024-08-13,A18,iCloud,8
2024-08-14,A18,Amazon,13
2024-08-15,A18,Dropbox,13
2024-08-16,A18,Snapchat,17
2024-08-17,A18,GitLab,13
2024-08-18,A18,Snapchat,16
2024-08-19,A18,GitLab,8
2024-08-20,A18,Amazon,15
2024-08-21,A18,Amazon Pay,11
2024-08-22,A18,Dropbox,16
2024-08-23,A18,Flipkart,16
2024-08-24,A18,Amazon Pay,18
2024-08-25,A18,Amazon,14
2024-08-26,A18,Razorpay,14
2024-08-27,A18,Confluence,9
2024-08-28,A18,Flipkart,18
2024-08-29,A18,LinkedIn,9
2024-08-30,A18,Confluence,18
2024-08-31,A18,Jira,12
2024-09-01,A18,OpenAI,15
2024-09-02,A18,Facebook,13
2024-09-03,A18,Razorpay,13
2024-09-04,A18,Stripe,11
2024-09-05,A18,Google Pay,20
2024-09-06,A18,OpenAI,17
2024-09-07,A18,Flipkart,10
2024-09-08,A18,Paytm,12
2024-09-09,A18,AWS,14
2024-09-10,A18,iCloud,17
2024-09-11,A18,Amazon,6
2024-09-12,A18,Netflix,15
2024-09-13,A18,PayPal,19
2024-09-14,A18,GitLab,14
2024-09-15,A18,Salesforce,12
2024-09-16,A18,GitHub,13
2024-09-17,A18,WhatsApp,14
2024-09-18,A18,Swiggy,14
2024-09-19,A18,Amazon,11
2024-09-20,A18,Hotstar,11
2024-09-21,A18,Google,17
2024-09-22,A18,Uber,12
2024-09-23,A18,Amazon,15
2024-09-24,A18,LinkedIn,18
2024-09-25,A18,Amazon,14
2024-09-26,A18,Flipkart,22
2024-09-27,A18,Microsoft Azure,12
2024-09-28,A18,Amazon,11
2024-09-29,A18,GitHub,14
2024-09-30,A18,Amazon,9
2024-10-01,A18,Uber,17
2024-10-02,A18,Amazon,12
2024-10-03,A18,Amazon,16
2024-10-04,A18,LinkedIn,20
2024-10-05,A18,Uber,10
2024-10-06,A18,Razorpay,12
2024-10-07,A18,Instagram,18
2024-10-08,A18,Slack,19
2024-10-09,A18,Amazon,8
2024-10-10,A18,Google Pay,15
2024-10-11,A18,Swiggy,14
2024-10-12,A18,AWS,19
2024-10-13,A18,YouTube,16
2024-10-14,A18,Snapchat,21
2024-10-15,A18,Freshdesk,17
2024-10-16,A18,WhatsApp,13
2024-10-17,A18,AWS,7
2024-10-18,A18,Freshdesk,14
2024-10-19,A18,Zomato,9
2024-10-20,A18,Facebook,14
2024-10-21,A18,AWS,23
2024-10-22,A18,LinkedIn,15
2024-10-23,A18,AWS,12
2024-10-24,A18,Google,15
2024-10-25,A18,LinkedIn,16
2024-10-26,A18,Amazon,9
2024-10-27,A18,iCloud,11
2024-10-28,A18,GitHub,17
2024-10-29,A18,Stripe,26
2024-10-30,A18,OpenAI,16
2024-10-31,A18,Amazon Pay,14
2024-11-01,A18,Razorpay,19
2024-11-02,A18,PayPal,13
2024-11-03,A18,iCloud,19
2024-11-04,A18,Facebook,14
2024-11-05,A18,Instagram,11
2024-11-06,A18,AWS,12
2024-11-07,A18,AWS,16
2024-11-08,A18,Flipkart,19
2024-11-09,A18,Stripe,18
2024-11-10,A18,Google Cloud,12
2024-11-11,A18,LinkedIn,17
2024-11-12,A18,Microsoft Azure,17
2024-11-13,A18,PhonePe,11
2024-11-14,A18,Amazon Pay,21
2024-11-15,A18,Amazon,16
2024-11-16,A18,Paytm,17
2024-11-17,A18,Swiggy,17
2024-11-18,A18,Google,13
2024-11-19,A18,GitHub,13
2024-11-20,A18,Confluence,14
2024-11-21,A18,Google Cloud,19
2024-11-22,A18,Uber,15
2024-11-23,A18,Dropbox,15
2024-11-24,A18,Facebook,16
2024-11-25,A18,Amazon,9
2024-11-26,A18,GitHub,11
2024-11-27,A18,GitLab,12
2024-11-28,A18,Google Cloud,17
2024-11-29,A18,Paytm,20
2024-11-30,A18,Facebook,17
2024-12-01,A18,Facebook,17
2024-12-02,A18,Zomato,15
2024-12-03,A18,Paytm,10
2024-12-04,A18,Paytm,12
2024-12-05,A18,Flipkart,16
2024-12-06,A18,Amazon,14
2024-12-07,A18,Uber,7
2024-12-08,A18,Confluence,15
2024-12-09,A18,Jira,25
2024-12-10,A18,Flipkart,20
2024-12-11,A18,Freshdesk,20
2024-12-12,A18,Ola,10
2024-12-13,A18,Flipkart,14
2024-12-14,A18,Dropbox,16
2024-12-15,A18,Facebook,19
2024-12-16,A18,Uber,9
2024-12-17,A18,Dropbox,13
2024-12-18,A18,Hotstar,16
2024-12-19,A18,Google Cloud,14
2024-12-20,A18,Freshdesk,19
2024-12-21,A18,Jira,21
2024-12-22,A18,PhonePe,15
2024-12-23,A18,Amazon Pay,16
2024-12-24,A18,Amazon,17
2024-12-25,A18,Instagram,18
2024-12-26,A18,Dropbox,10
2024-12-27,A18,Twitter (X),11
2024-12-28,A18,LinkedIn,10
2024-12-29,A18,Amazon Pay,12
2024-12-30,A18,Instagram,18
2024-12-31,A18,Netflix,12
2025-01-01,A18,Zoom,16
2025-01-02,A18,Google Cloud,20
2025-01-03,A18,Confluence,9
2025-01-04,A18,Google Pay,17
2025-01-05,A18,GitHub,14
2025-01-06,A18,Instagram,13
2025-01-07,A18,Microsoft Azure,14
2025-01-08,A18,Zoho,11
2025-01-09,A18,GitLab,18
2025-01-10,A18,Freshdesk,15
2025-01-11,A18,Instagram,19
2025-01-12,A18,Netflix,24
2025-01-13,A18,Facebook,15
2025-01-14,A18,Instagram,14
2025-01-15,A18,Microsoft Azure,19
2025-01-16,A18,Freshdesk,18
2025-01-17,A18,PayPal,14
2025-01-18,A18,Salesforce,10
2025-01-19,A18,Flipkart,17
2025-01-20,A18,Slack,12
2025-01-21,A18,PayPal,16
2025-01-22,A18,Stripe,15
2025-01-23,A18,Hotstar,15
2025-01-24,A18,Freshdesk,17
2025-01-25,A18,Amazon Pay,12
2025-01-26,A18,Flipkart,15
2025-01-27,A18,WhatsApp,21
2025-01-28,A18,Zoho,11
2025-01-29,A18,Zoho,13
2025-01-30,A18,GitHub,21
2025-01-31,A18,Google,16
2025-02-01,A18,Google Cloud,7
2025-02-02,A18,Slack,14
2025-02-03,A18,Amazon,16
2025-02-04,A18,GitLab,17
2025-02-05,A18,Confluence,18
2025-02-06,A18,Flipkart,16
2025-02-07,A18,Freshdesk,19
2025-02-08,A18,Ola,14
2025-02-09,A18,Stripe,13
2025-02-10,A18,Dropbox,9
2025-02-11,A18,Ola,18
2025-02-12,A18,GitHub,20
2025-02-13,A18,Confluence,11
2025-02-14,A18,WhatsApp,11
2025-02-15,A18,Google,19
2025-02-16,A18,AWS,21
2025-02-17,A18,Confluence,7
2025-02-18,A18,Hotstar,18
2025-02-19,A18,Google Cloud,17
2025-02-20,A18,Amazon,21
2025-02-21,A18,Amazon Pay,16
2025-02-22,A18,Amazon,15
2025-02-23,A18,Google,19
2025-02-24,A18,Freshdesk,17
2025-02-25,A18,Twitter (X),11
2025-02-26,A18,YouTube,26
2025-02-27,A18,iCloud,15
2025-02-28,A18,GitHub,12
2025-03-01,A18,Netflix,16
2025-03-02,A18,Google,14
2025-03-03,A18,Stripe,17
2025-03-04,A18,Freshdesk,15
2025-03-05,A18,GitLab,17
2025-03-06,A18,Microsoft Teams,20
2025-03-07,A18,Google,19
2025-03-08,A18,Ola,16
2025-03-09,A18,GitLab,7
2025-03-10,A18,Razorpay,17
2025-03-11,A18,GitLab,12
2025-03-12,A18,Amazon,17
2025-03-13,A18,YouTube,16
2025-03-14,A18,Swiggy,13
2025-03-15,A18,Ola,11
2025-03-16,A18,Slack,19
2025-03-17,A18,Amazon Pay,17
2025-03-18,A18,AWS,10
2025-03-19,A18,Netflix,10
2025-03-20,A18,Amazon,15
2025-03-21,A18,Zoom,13
2025-03-22,A18,GitHub,12
2025-03-23,A18,GitLab,8
2025-03-24,A18,Amazon,11
2025-03-25,A18,Confluence,14
2025-03-26,A18,Facebook,14
2025-03-27,A18,Amazon,11
2025-03-28,A18,Google,22
2025-03-29,A18,Hotstar,14
2025-03-30,A18,Swiggy,14
2025-03-31,A18,Netflix,19
2025-04-01,A18,Google,9
2025-04-02,A18,GitHub,12
2025-04-03,A18,Microsoft Azure,17
2025-04-04,A18,PhonePe,12
2025-04-05,A18,AWS,12
