Time of Call,API Code,App Name,call_count
2023-10-04,A10,Microsoft Teams,23
2023-10-05,A10,Instagram,15
2023-10-06,A10,Amazon,11
2023-10-07,A10,Ola,16
2023-10-08,A10,Dropbox,14
2023-10-09,A10,Instagram,14
2023-10-10,A10,Facebook,4
2023-10-11,A10,Razorpay,14
2023-10-12,A10,AWS,17
2023-10-13,A10,Microsoft Azure,14
2023-10-14,A10,Confluence,14
2023-10-15,A10,Netflix,14
2023-10-16,A10,Amazon Pay,16
2023-10-17,A10,Google Cloud,19
2023-10-18,A10,PhonePe,11
2023-10-19,A10,Hotstar,18
2023-10-20,A10,Razorpay,13
2023-10-21,A10,Microsoft Teams,15
2023-10-22,A10,Dropbox,13
2023-10-23,A10,PayPal,16
2023-10-24,A10,Paytm,11
2023-10-25,A10,Hotstar,14
2023-10-26,A10,Google,13
2023-10-27,A10,YouTube,15
2023-10-28,A10,Amazon Pay,18
2023-10-29,A10,Dropbox,18
2023-10-30,A10,Swiggy,12
2023-10-31,A10,Salesforce,9
2023-11-01,A10,Confluence,14
2023-11-02,A10,GitHub,20
2023-11-03,A10,AWS,15
2023-11-04,A10,OpenAI,16
2023-11-05,A10,GitHub,7
2023-11-06,A10,OpenAI,12
2023-11-07,A10,Amazon Pay,11
2023-11-08,A10,Amazon Pay,14
2023-11-09,A10,Confluence,14
2023-11-10,A10,Confluence,11
2023-11-11,A10,Amazon,11
2023-11-12,A10,Microsoft Teams,20
2023-11-13,A10,Spotify,19
2023-11-14,A10,Swiggy,15
2023-11-15,A10,Confluence,26
2023-11-16,A10,Instagram,13
2023-11-17,A10,Google Cloud,18
2023-11-18,A10,Slack,16
2023-11-19,A10,Dropbox,12
2023-11-20,A10,AWS,13
2023-11-21,A10,Amazon,12
2023-11-22,A10,Facebook,13
2023-11-23,A10,PayPal,20
2023-11-24,A10,AWS,19
2023-11-25,A10,Uber,12
2023-11-26,A10,YouTube,16
2023-11-27,A10,Paytm,14
2023-11-28,A10,LinkedIn,18
2023-11-29,A10,Confluence,18
2023-11-30,A10,GitHub,16
2023-12-01,A10,Hotstar,18
2023-12-02,A10,Spotify,14
2023-12-03,A10,Facebook,19
2023-12-04,A10,GitHub,19
2023-12-05,A10,Zoho,17
2023-12-06,A10,Ola,12
2023-12-07,A10,Twitter (X),10
2023-12-08,A10,Confluence,21
2023-12-09,A10,AWS,16
2023-12-10,A10,Slack,16
2023-12-11,A10,Jira,17
2023-12-12,A10,Twitter (X),16
2023-12-13,A10,Amazon Pay,15
2023-12-14,A10,Google Cloud,18
2023-12-15,A10,Razorpay,17
2023-12-16,A10,Zoho,10
2023-12-17,A10,AWS,16
2023-12-18,A10,Netflix,11
2023-12-19,A10,Flipkart,23
2023-12-20,A10,Flipkart,8
2023-12-21,A10,GitHub,20
2023-12-22,A10,GitLab,23
2023-12-23,A10,Amazon,23
2023-12-24,A10,OpenAI,10
2023-12-25,A10,Google,18
2023-12-26,A10,Snapchat,11
2023-12-27,A10,GitHub,17
2023-12-28,A10,Amazon Pay,16
2023-12-29,A10,Google Pay,13
2023-12-30,A10,LinkedIn,17
2023-12-31,A10,Paytm,18
2024-01-01,A10,GitLab,22
2024-01-02,A10,Amazon Pay,13
2024-01-03,A10,PhonePe,9
2024-01-04,A10,Freshdesk,8
2024-01-05,A10,GitLab,18
2024-01-06,A10,Microsoft Azure,15
2024-01-07,A10,Google Cloud,12
2024-01-08,A10,Freshdesk,13
2024-01-09,A10,Razorpay,10
2024-01-10,A10,Amazon,17
2024-01-11,A10,Google Pay,18
2024-01-12,A10,YouTube,17
2024-01-13,A10,Spotify,11
2024-01-14,A10,Paytm,9
2024-01-15,A10,Google Cloud,18
2024-01-16,A10,Jira,10
2024-01-17,A10,AWS,10
2024-01-18,A10,Google Pay,19
2024-01-19,A10,GitHub,15
2024-01-20,A10,Ola,16
2024-01-21,A10,Google,11
2024-01-22,A10,Jira,24
2024-01-23,A10,Facebook,23
2024-01-24,A10,Razorpay,14
2024-01-25,A10,YouTube,8
2024-01-26,A10,Amazon Pay,13
2024-01-27,A10,Google,11
2024-01-28,A10,Snapchat,16
2024-01-29,A10,Instagram,12
2024-01-30,A10,Google Pay,15
2024-01-31,A10,Google Cloud,16
2024-02-01,A10,GitLab,16
2024-02-02,A10,Confluence,8
2024-02-03,A10,GitHub,13
2024-02-04,A10,Microsoft Teams,18
2024-02-05,A10,Ola,15
2024-02-06,A10,Confluence,11
2024-02-07,A10,Amazon,13
2024-02-08,A10,Microsoft Teams,18
2024-02-09,A10,Amazon,6
2024-02-10,A10,PhonePe,13
2024-02-11,A10,AWS,16
2024-02-12,A10,Flipkart,14
2024-02-13,A10,Amazon,6
2024-02-14,A10,Hotstar,15
2024-02-15,A10,Spotify,20
2024-02-16,A10,YouTube,22
2024-02-17,A10,Twitter (X),10
2024-02-18,A10,Hotstar,22
2024-02-19,A10,Amazon Pay,12
2024-02-20,A10,Confluence,15
2024-02-21,A10,AWS,13
2024-02-22,A10,Google,15
2024-02-23,A10,Dropbox,12
2024-02-24,A10,Hotstar,17
2024-02-25,A10,Microsoft Teams,14
2024-02-26,A10,Amazon Pay,12
2024-02-27,A10,Hotstar,22
2024-02-28,A10,Microsoft Azure,15
2024-02-29,A10,GitHub,17
2024-03-01,A10,Instagram,17
2024-03-02,A10,AWS,13
2024-03-03,A10,Hotstar,15
2024-03-04,A10,Flipkart,24
2024-03-05,A10,Hotstar,15
2024-03-06,A10,GitHub,15
2024-03-07,A10,Confluence,20
2024-03-08,A10,Amazon,16
2024-03-09,A10,Confluence,11
2024-03-10,A10,AWS,12
2024-03-11,A10,Hotstar,13
2024-03-12,A10,AWS,18
2024-03-13,A10,Dropbox,13
2024-03-14,A10,Dropbox,16
2024-03-15,A10,Google,19
2024-03-16,A10,Google,16
2024-03-17,A10,Ola,12
2024-03-18,A10,Google Pay,13
2024-03-19,A10,OpenAI,14
2024-03-20,A10,iCloud,17
2024-03-21,A10,Flipkart,17
2024-03-22,A10,Ola,15
2024-03-23,A10,GitLab,13
2024-03-24,A10,Paytm,12
2024-03-25,A10,GitHub,18
2024-03-26,A10,Amazon Pay,11
2024-03-27,A10,Jira,19
2024-03-28,A10,Flipkart,12
2024-03-29,A10,AWS,13
2024-03-30,A10,AWS,13
2024-03-31,A10,Google Cloud,17
2024-04-01,A10,GitLab,13
2024-04-02,A10,Google,21
2024-04-03,A10,Google Cloud,10
2024-04-04,A10,AWS,17
2024-04-05,A10,PayPal,17
2024-04-06,A10,Dropbox,9
2024-04-07,A10,LinkedIn,17
2024-04-08,A10,Amazon Pay,17
2024-04-09,A10,LinkedIn,13
2024-04-10,A10,Twitter (X),12
2024-04-11,A10,Confluence,13
2024-04-12,A10,Confluence,14
2024-04-13,A10,LinkedIn,11
2024-04-14,A10,Razorpay,10
2024-04-15,A10,Amazon,11
2024-04-16,A10,Confluence,8
2024-04-17,A10,PhonePe,15
2024-04-18,A10,Dropbox,12
2024-04-19,A10,Microsoft Azure,14
2024-04-20,A10,Amazon,14
2024-04-21,A10,Amazon,15
2024-04-22,A10,Dropbox,15
2024-04-23,A10,Flipkart,15
2024-04-24,A10,Hotstar,14
2024-04-25,A10,LinkedIn,15
2024-04-26,A10,Amazon,21
2024-04-27,A10,Dropbox,14
2024-04-28,A10,Netflix,16
2024-04-29,A10,PhonePe,9
2024-04-30,A10,Google,18
2024-05-01,A10,Slack,13
2024-05-02,A10,Dropbox,14
2024-05-03,A10,Google Pay,21
2024-05-04,A10,Salesforce,17
2024-05-05,A10,Amazon Pay,17
2024-05-06,A10,Amazon Pay,9
2024-05-07,A10,Flipkart,18
2024-05-08,A10,Microsoft Azure,19
2024-05-09,A10,Microsoft Teams,16
2024-05-10,A10,Confluence,14
2024-05-11,A10,PhonePe,13
2024-05-12,A10,Confluence,21
2024-05-13,A10,Google Pay,15
2024-05-14,A10,Amazon Pay,18
2024-05-15,A10,GitHub,16
2024-05-16,A10,Flipkart,22
2024-05-17,A10,Confluence,11
2024-05-18,A10,Google,21
2024-05-19,A10,Microsoft Azure,16
2024-05-20,A10,Freshdesk,10
2024-05-21,A10,Twitter (X),17
2024-05-22,A10,GitHub,12
2024-05-23,A10,Google Cloud,13
2024-05-24,A10,Confluence,12
2024-05-25,A10,Jira,17
2024-05-26,A10,Snapchat,23
2024-05-27,A10,Microsoft Azure,20
2024-05-28,A10,Flipkart,13
2024-05-29,A10,OpenAI,18
2024-05-30,A10,Amazon,17
2024-05-31,A10,Zoom,12
2024-06-01,A10,Freshdesk,11
2024-06-02,A10,AWS,16
2024-06-03,A10,Dropbox,21
2024-06-04,A10,Google,14
2024-06-05,A10,Freshdesk,15
2024-06-06,A10,Confluence,17
2024-06-07,A10,PhonePe,14
2024-06-08,A10,Amazon Pay,11
2024-06-09,A10,Facebook,19
2024-06-10,A10,WhatsApp,18
2024-06-11,A10,Twitter (X),27
2024-06-12,A10,Amazon Pay,9
2024-06-13,A10,Freshdesk,20
2024-06-14,A10,Dropbox,9
2024-06-15,A10,Spotify,19
2024-06-16,A10,Dropbox,13
2024-06-17,A10,Dropbox,16
2024-06-18,A10,Amazon,11
2024-06-19,A10,GitHub,14
2024-06-20,A10,Confluence,12
2024-06-21,A10,Microsoft Azure,17
2024-06-22,A10,Uber,16
2024-06-23,A10,Dropbox,9
2024-06-24,A10,Zoho,13
2024-06-25,A10,Flipkart,15
2024-06-26,A10,Microsoft Teams,13
2024-06-27,A10,Facebook,14
2024-06-28,A10,Snapchat,12
2024-06-29,A10,Freshdesk,17
2024-06-30,A10,Hotstar,14
2024-07-01,A10,Google,16
2024-07-02,A10,Flipkart,11
2024-07-03,A10,Hotstar,21
2024-07-04,A10,Google,18
2024-07-05,A10,Twitter (X),20
2024-07-06,A10,GitHub,10
2024-07-07,A10,PhonePe,23
2024-07-08,A10,GitHub,20
2024-07-09,A10,OpenAI,20
2024-07-10,A10,Google,18
2024-07-11,A10,Google Pay,19
2024-07-12,A10,Dropbox,13
2024-07-13,A10,Amazon Pay,13
2024-07-14,A10,Microsoft Teams,23
2024-07-15,A10,Facebook,13
2024-07-16,A10,Google Cloud,14
2024-07-17,A10,Freshdesk,14
2024-07-18,A10,Snapchat,9
2024-07-19,A10,AWS,15
2024-07-20,A10,Google Pay,17
2024-07-21,A10,OpenAI,15
2024-07-22,A10,LinkedIn,14
2024-07-23,A10,GitLab,19
2024-07-24,A10,LinkedIn,14
2024-07-25,A10,Confluence,16
2024-07-26,A10,GitHub,14
2024-07-27,A10,Flipkart,17
2024-07-28,A10,Google Cloud,11
2024-07-29,A10,PayPal,16
2024-07-30,A10,Netflix,19
2024-07-31,A10,Ola,25
2024-08-01,A10,Microsoft Azure,13
2024-08-02,A10,PhonePe,13
2024-08-03,A10,Swiggy,13
2024-08-04,A10,Amazon,25
2024-08-05,A10,LinkedIn,15
2024-08-06,A10,Amazon Pay,19
2024-08-07,A10,Zoho,17
2024-08-08,A10,Paytm,13
2024-08-09,A10,GitLab,10
2024-08-10,A10,Google Cloud,16
2024-08-11,A10,PhonePe,16
2024-08-12,A10,Microsoft Teams,8
2024-08-13,A10,Paytm,14
2024-08-14,A10,Google Cloud,14
2024-08-15,A10,Google Pay,25
2024-08-16,A10,OpenAI,20
2024-08-17,A10,LinkedIn,20
2024-08-18,A10,Google Cloud,18
2024-08-19,A10,Jira,15
2024-08-20,A10,Flipkart,17
2024-08-21,A10,Facebook,9
2024-08-22,A10,Instagram,14
2024-08-23,A10,Amazon Pay,11
2024-08-24,A10,Amazon Pay,7
2024-08-25,A10,Confluence,17
2024-08-26,A10,Confluence,22
2024-08-27,A10,PayPal,16
2024-08-28,A10,Confluence,14
2024-08-29,A10,Amazon,8
2024-08-30,A10,Facebook,24
2024-08-31,A10,Zomato,19
2024-09-01,A10,Razorpay,14
2024-09-02,A10,PhonePe,20
2024-09-03,A10,Flipkart,12
2024-09-04,A10,WhatsApp,19
2024-09-05,A10,Freshdesk,13
2024-09-06,A10,Dropbox,21
2024-09-07,A10,PhonePe,17
2024-09-08,A10,Netflix,11
2024-09-09,A10,Google Pay,18
2024-09-10,A10,Microsoft Teams,26
2024-09-11,A10,Confluence,16
2024-09-12,A10,AWS,10
2024-09-13,A10,Salesforce,12
2024-09-14,A10,Confluence,7
2024-09-15,A10,Amazon Pay,19
2024-09-16,A10,Amazon Pay,14
2024-09-17,A10,Salesforce,14
2024-09-18,A10,Microsoft Teams,12
2024-09-19,A10,Google Pay,11
2024-09-20,A10,Confluence,19
2024-09-21,A10,Google,16
2024-09-22,A10,AWS,21
2024-09-23,A10,Google Pay,25
2024-09-24,A10,Dropbox,16
2024-09-25,A10,Slack,24
2024-09-26,A10,Instagram,12
2024-09-27,A10,Google Cloud,13
2024-09-28,A10,Freshdesk,16
2024-09-29,A10,Confluence,7
2024-09-30,A10,PayPal,13
2024-10-01,A10,Amazon,21
2024-10-02,A10,PhonePe,14
2024-10-03,A10,Facebook,10
2024-10-04,A10,AWS,11
2024-10-05,A10,WhatsApp,20
2024-10-06,A10,Paytm,18
2024-10-07,A10,Confluence,20
2024-10-08,A10,GitLab,18
2024-10-09,A10,Amazon Pay,17
2024-10-10,A10,YouTube,14
2024-10-11,A10,Razorpay,16
2024-10-12,A10,Netflix,13
2024-10-13,A10,PhonePe,11
2024-10-14,A10,Microsoft Azure,11
2024-10-15,A10,Jira,19
2024-10-16,A10,Amazon,12
2024-10-17,A10,Microsoft Azure,18
2024-10-18,A10,YouTube,13
2024-10-19,A10,Confluence,14
2024-10-20,A10,Freshdesk,15
2024-10-21,A10,Microsoft Teams,14
2024-10-22,A10,Amazon Pay,17
2024-10-23,A10,AWS,16
2024-10-24,A10,GitHub,6
2024-10-25,A10,Hotstar,19
2024-10-26,A10,Twitter (X),12
2024-10-27,A10,Amazon Pay,12
2024-10-28,A10,Confluence,20
2024-10-29,A10,Amazon Pay,16
2024-10-30,A10,Google,13
2024-10-31,A10,Amazon Pay,10
2024-11-01,A10,Google,15
2024-11-02,A10,Snapchat,13
2024-11-03,A10,Razorpay,13
2024-11-04,A10,Paytm,9
2024-11-05,A10,Amazon Pay,24
2024-11-06,A10,iCloud,18
2024-11-07,A10,GitLab,18
2024-11-08,A10,Dropbox,17
2024-11-09,A10,Dropbox,23
2024-11-10,A10,AWS,25
2024-11-11,A10,Google Pay,16
2024-11-12,A10,PhonePe,13
2024-11-13,A10,Slack,10
2024-11-14,A10,LinkedIn,12
2024-11-15,A10,Instagram,23
2024-11-16,A10,Amazon Pay,13
2024-11-17,A10,Google Pay,13
2024-11-18,A10,Google,14
2024-11-19,A10,Stripe,18
2024-11-20,A10,Netflix,14
2024-11-21,A10,Hotstar,10
2024-11-22,A10,Zoom,18
2024-11-23,A10,Uber,19
2024-11-24,A10,iCloud,13
2024-11-25,A10,Stripe,23
2024-11-26,A10,Flipkart,15
2024-11-27,A10,AWS,20
2024-11-28,A10,Jira,16
2024-11-29,A10,Amazon Pay,15
2024-11-30,A10,Snapchat,11
2024-12-01,A10,Ola,13
2024-12-02,A10,Amazon Pay,11
2024-12-03,A10,PhonePe,12
2024-12-04,A10,GitLab,10
2024-12-05,A10,Facebook,10
2024-12-06,A10,Swiggy,21
2024-12-07,A10,Google Cloud,15
2024-12-08,A10,PayPal,22
2024-12-09,A10,Google Pay,23
2024-12-10,A10,Razorpay,14
2024-12-11,A10,Instagram,14
2024-12-12,A10,Dropbox,8
2024-12-13,A10,Salesforce,16
2024-12-14,A10,Stripe,14
2024-12-15,A10,Freshdesk,18
2024-12-16,A10,Slack,22
2024-12-17,A10,OpenAI,10
2024-12-18,A10,Freshdesk,9
2024-12-19,A10,Dropbox,21
2024-12-20,A10,AWS,11
2024-12-21,A10,Confluence,15
2024-12-22,A10,Amazon,17
2024-12-23,A10,PayPal,17
2024-12-24,A10,Microsoft Azure,10
2024-12-25,A10,PayPal,20
2024-12-26,A10,Amazon,12
2024-12-27,A10,GitHub,14
2024-12-28,A10,Amazon Pay,19
2024-12-29,A10,Confluence,16
2024-12-30,A10,Amazon Pay,23
2024-12-31,A10,LinkedIn,18
2025-01-01,A10,Facebook,19
2025-01-02,A10,Zomato,22
2025-01-03,A10,GitLab,9
2025-01-04,A10,PayPal,15
2025-01-05,A10,Google Cloud,16
2025-01-06,A10,Amazon,19
2025-01-07,A10,Snapchat,13
2025-01-08,A10,Google,16
2025-01-09,A10,Instagram,15
2025-01-10,A10,Netflix,17
2025-01-11,A10,Amazon,18
2025-01-12,A10,LinkedIn,21
2025-01-13,A10,Dropbox,12
2025-01-14,A10,Slack,11
2025-01-15,A10,Stripe,22
2025-01-16,A10,Slack,16
2025-01-17,A10,Facebook,15
2025-01-18,A10,PhonePe,18
2025-01-19,A10,Dropbox,10
2025-01-20,A10,Dropbox,4
2025-01-21,A10,AWS,16
2025-01-22,A10,Jira,21
2025-01-23,A10,GitHub,11
2025-01-24,A10,iCloud,12
2025-01-25,A10,Microsoft Teams,15
2025-01-26,A10,Google Cloud,20
2025-01-27,A10,Amazon,8
2025-01-28,A10,Flipkart,20
2025-01-29,A10,Netflix,18
2025-01-30,A10,AWS,13
2025-01-31,A10,Freshdesk,13
2025-02-01,A10,Jira,18
2025-02-02,A10,Flipkart,15
2025-02-03,A10,Amazon Pay,10
2025-02-04,A10,Amazon Pay,19
2025-02-05,A10,Flipkart,12
2025-02-06,A10,Salesforce,15
2025-02-07,A10,AWS,16
2025-02-08,A10,Amazon,13
2025-02-09,A10,Flipkart,20
2025-02-10,A10,Freshdesk,15
2025-02-11,A10,Netflix,11
2025-02-12,A10,AWS,13
2025-02-13,A10,Zoho,12
2025-02-14,A10,PhonePe,13
2025-02-15,A10,Spotify,12
2025-02-16,A10,Paytm,16
2025-02-17,A10,Freshdesk,15
2025-02-18,A10,Netflix,13
2025-02-19,A10,Amazon Pay,19
2025-02-20,A10,Microsoft Azure,15
2025-02-21,A10,Microsoft Teams,11
2025-02-22,A10,Amazon,10
2025-02-23,A10,Salesforce,13
2025-02-24,A10,Hotstar,10
2025-02-25,A10,AWS,16
2025-02-26,A10,Amazon,10
2025-02-27,A10,Facebook,17
2025-02-28,A10,Confluence,16
2025-03-01,A10,Salesforce,14
2025-03-02,A10,Hotstar,18
2025-03-03,A10,Google,11
2025-03-04,A10,Amazon Pay,16
2025-03-05,A10,Netflix,12
2025-03-06,A10,GitLab,11
2025-03-07,A10,Amazon,21
2025-03-08,A10,Zomato,16
2025-03-09,A10,iCloud,9
2025-03-10,A10,WhatsApp,19
2025-03-11,A10,Hotstar,15
2025-03-12,A10,PhonePe,17
2025-03-13,A10,GitHub,17
2025-03-14,A10,Microsoft Azure,10
2025-03-15,A10,Stripe,11
2025-03-16,A10,Razorpay,12
2025-03-17,A10,Salesforce,14
2025-03-18,A10,Zoho,12
2025-03-19,A10,PayPal,12
2025-03-20,A10,Google,20
2025-03-21,A10,Twitter (X),11
2025-03-22,A10,Google Pay,11
2025-03-23,A10,Ola,9
2025-03-24,A10,Google,20
2025-03-25,A10,Amazon,16
2025-03-26,A10,Ola,18
2025-03-27,A10,Google,11
2025-03-28,A10,Google Cloud,14
2025-03-29,A10,LinkedIn,14
2025-03-30,A10,Slack,13
2025-03-31,A10,Flipkart,15
